TIME STAMP,GPU UTIL,GPU SCLK,GPU BRD PWR,GPU TEMP,GPU HOTSPOT TEMP,GPU FAN,GPU VOLTAGE,GPU MEM UTIL,GPU MCLK,GPU MEM TEMP,CPU UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER,CPU EDC,CPU TDC,SYSTEM MEM UTIL
2026-03-22 11:48:00.338,100.000,2963.000,321,59.000,82.000,1801.000,1031.000,6941.000,2505.000,84.000,35.39,3.541,1.122,58.297,29.142,53.250,25.983,12.96
2026-03-22 11:48:01.368,100.000,2957.000,316,59.000,82.000,1801.000,1028.000,6941.000,2505.000,84.000,37.62,3.934,1.119,61.038,31.378,53.250,28.113,12.96
2026-03-22 11:48:02.380,99.000,2998.000,308,59.000,81.000,1801.000,1042.000,6956.000,2505.000,84.000,34.90,4.028,1.124,62.511,33.048,53.500,29.462,12.97
2026-03-22 11:48:03.397,100.000,2976.000,316,59.000,82.000,1801.000,1038.000,6978.000,2505.000,84.000,31.15,3.857,1.115,61.225,30.822,50.750,27.664,12.96
2026-03-22 11:48:04.405,100.000,3010.000,307,59.000,82.000,1762.000,1047.000,6989.000,2505.000,84.000,32.17,3.815,1.125,60.987,26.648,41.000,24.799,12.97
2026-03-22 11:48:05.418,100.000,3000.000,300,59.000,78.000,1741.000,1037.000,7001.000,2505.000,84.000,31.14,4.103,1.117,61.607,30.941,47.500,27.721,12.97
2026-03-22 11:48:06.414,100.000,2932.000,314,59.000,82.000,1741.000,1022.000,6996.000,2505.000,84.000,32.33,4.059,1.115,59.040,26.982,50.000,24.209,12.99
2026-03-22 11:48:07.418,100.000,2905.000,318,59.000,82.000,1741.000,1013.000,6996.000,2505.000,84.000,29.72,4.053,1.125,61.235,32.534,50.750,28.793,12.99
2026-03-22 11:48:08.413,100.000,2870.000,316,59.000,82.000,1741.000,1004.000,6996.000,2505.000,86.000,28.83,3.645,1.121,57.941,25.663,44.250,22.879,13.00
2026-03-22 11:48:09.418,100.000,2876.000,316,59.000,83.000,1741.000,1005.000,6996.000,2505.000,86.000,28.65,3.358,1.116,56.535,27.222,48.500,24.352,13.00
2026-03-22 11:48:10.418,100.000,2865.000,316,59.000,83.000,1741.000,1002.000,6996.000,2505.000,86.000,28.70,3.449,1.121,56.991,27.472,48.250,24.458,13.00
2026-03-22 11:48:11.418,100.000,2864.000,317,59.000,82.000,1741.000,1002.000,6996.000,2505.000,86.000,28.29,3.454,1.122,57.071,27.663,51.500,24.646,13.00
2026-03-22 11:48:12.418,100.000,2873.000,317,59.000,82.000,1741.000,1004.000,6996.000,2505.000,86.000,28.74,3.328,1.124,56.850,28.433,50.750,25.175,13.00
2026-03-22 11:48:13.414,100.000,2873.000,317,59.000,82.000,1741.000,1004.000,6996.000,2505.000,86.000,28.74,3.328,1.124,56.850,28.433,50.750,25.175,13.00
2026-03-22 11:48:14.435,100.000,2872.000,316,59.000,82.000,1741.000,1004.000,6996.000,2505.000,86.000,28.65,3.375,1.121,56.443,26.484,46.500,23.568,13.00
2026-03-22 11:48:15.464,100.000,2875.000,316,59.000,82.000,1810.000,1005.000,6996.000,2505.000,86.000,28.32,3.436,1.121,56.689,27.128,51.750,24.254,13.01
2026-03-22 11:48:16.464,100.000,2875.000,316,59.000,83.000,1801.000,1004.000,6996.000,2505.000,86.000,28.52,3.416,1.122,56.763,27.156,50.250,24.174,13.01
2026-03-22 11:48:17.476,100.000,2893.000,321,59.000,83.000,1801.000,1009.000,6996.000,2505.000,86.000,30.41,3.496,1.117,57.181,26.900,49.500,24.067,13.06
2026-03-22 11:48:18.476,100.000,2880.000,317,59.000,83.000,1801.000,1006.000,6998.000,2505.000,86.000,30.20,3.539,1.116,58.164,28.883,50.250,25.853,13.06
2026-03-22 11:48:19.481,100.000,2879.000,317,59.000,82.000,1801.000,1005.000,6998.000,2505.000,86.000,31.11,3.472,1.115,57.403,28.180,55.000,25.274,13.06
2026-03-22 11:48:20.481,100.000,2874.000,317,59.000,83.000,1801.000,1004.000,6998.000,2505.000,86.000,31.16,3.485,1.117,57.622,29.006,50.250,25.989,13.06
2026-03-22 11:48:21.493,100.000,2871.000,317,59.000,82.000,1801.000,1004.000,6998.000,2505.000,86.000,31.06,3.543,1.116,57.564,28.085,49.500,25.207,13.02
2026-03-22 11:48:22.506,53.000,2747.000,81,57.000,62.000,1741.000,938.000,6673.000,2505.000,79.000,15.83,3.516,1.115,57.607,27.381,52.250,24.545,13.00
2026-03-22 11:48:23.510,50.000,2739.000,78,56.000,59.000,1741.000,935.000,6748.000,2505.000,76.000,28.47,1.940,1.117,51.005,16.643,48.500,14.945,13.92
2026-03-22 11:48:24.522,48.000,2717.000,74,55.000,58.000,1741.000,926.000,6805.000,2505.000,75.000,22.32,3.661,1.102,62.284,26.032,54.000,23.782,13.92
2026-03-22 11:48:25.530,48.000,2743.000,81,55.000,57.000,1680.000,938.000,7314.000,2505.000,74.000,45.78,4.025,1.090,61.699,21.279,46.500,19.541,13.81
2026-03-22 11:48:26.539,100.000,3128.000,165,55.000,63.000,1681.000,1086.000,7314.000,2505.000,76.000,35.77,3.860,1.115,61.158,31.218,36.250,27.465,13.74
2026-03-22 11:48:27.539,100.000,3058.000,304,56.000,75.000,1621.000,1059.000,8167.000,2505.000,78.000,47.66,3.703,1.130,59.696,28.908,42.500,25.905,14.03
2026-03-22 11:48:28.539,100.000,3023.000,315,57.000,78.000,1561.000,1047.000,8399.000,2505.000,80.000,45.04,4.050,1.107,63.408,33.371,51.000,30.250,14.00
2026-03-22 11:48:29.543,99.000,3074.000,272,56.000,73.000,1501.000,1070.000,8451.000,2505.000,78.000,44.70,4.008,1.108,64.339,35.114,51.000,31.845,13.98
2026-03-22 11:48:30.556,97.000,3077.000,260,56.000,72.000,1501.000,1067.000,8448.000,2505.000,78.000,43.07,4.169,1.105,64.740,35.572,54.000,32.262,13.98
2026-03-22 11:48:31.560,97.000,3077.000,260,56.000,72.000,1501.000,1067.000,8448.000,2505.000,78.000,43.07,4.169,1.105,64.740,35.572,54.000,32.262,13.98
2026-03-22 11:48:32.580,99.000,3080.000,275,56.000,73.000,1441.000,1071.000,8462.000,2505.000,78.000,45.95,3.966,1.113,63.059,33.758,53.000,30.151,13.99
2026-03-22 11:48:33.584,98.000,3073.000,228,56.000,70.000,1441.000,1067.000,8499.000,2505.000,78.000,47.46,4.173,1.109,64.651,35.835,53.750,32.330,14.02
2026-03-22 11:48:34.585,96.000,3130.000,208,56.000,68.000,1441.000,1088.000,8522.000,2505.000,76.000,50.83,4.249,1.113,66.376,38.899,55.500,35.172,14.04
2026-03-22 11:48:35.596,98.000,3148.000,255,56.000,72.000,1441.000,1110.000,8533.000,2505.000,77.000,50.97,4.327,1.105,68.163,40.155,55.500,36.483,14.05
2026-03-22 11:48:36.614,98.000,3191.000,260,56.000,73.000,1441.000,1126.000,8554.000,2505.000,78.000,50.80,4.301,1.110,68.407,40.509,56.500,36.673,14.06
2026-03-22 11:48:37.601,98.000,3225.000,262,56.000,74.000,1441.000,1139.000,8571.000,2505.000,78.000,50.34,4.222,1.109,67.576,39.293,55.750,35.565,14.07
2026-03-22 11:48:38.618,98.000,3222.000,267,57.000,74.000,1441.000,1138.000,8589.000,2505.000,78.000,51.84,4.247,1.110,67.546,39.661,57.000,35.837,14.06
2026-03-22 11:48:39.630,98.000,3205.000,272,57.000,75.000,1441.000,1131.000,8603.000,2505.000,78.000,50.91,4.300,1.111,68.520,40.423,55.750,36.569,14.06
2026-03-22 11:48:40.651,99.000,3205.000,289,57.000,77.000,1441.000,1130.000,8605.000,2505.000,78.000,51.00,4.306,1.107,67.679,40.141,56.000,36.422,14.05
2026-03-22 11:48:41.656,100.000,3174.000,287,57.000,77.000,1441.000,1120.000,8605.000,2505.000,78.000,51.64,4.306,1.107,67.679,40.141,56.000,36.422,14.04
2026-03-22 11:48:42.651,99.000,3198.000,290,57.000,77.000,1441.000,1129.000,8610.000,2505.000,78.000,51.62,4.306,1.107,67.679,40.141,56.000,36.422,14.02
2026-03-22 11:48:43.652,98.000,3128.000,259,57.000,75.000,1487.000,1092.000,8613.000,2505.000,78.000,47.46,4.306,1.107,67.679,40.141,56.000,36.422,14.03
2026-03-22 11:48:44.651,96.000,3150.000,213,56.000,69.000,1501.000,1100.000,8618.000,2505.000,76.000,49.01,4.128,1.108,64.909,34.819,50.500,31.818,14.02
2026-03-22 11:48:45.668,98.000,3159.000,245,56.000,71.000,1501.000,1112.000,8621.000,2505.000,76.000,51.65,4.314,1.098,67.201,40.636,55.750,37.092,14.04
2026-03-22 11:48:46.664,98.000,3182.000,230,56.000,70.000,1501.000,1123.000,8625.000,2505.000,76.000,50.96,4.334,1.106,68.010,40.151,54.500,36.496,14.03
2026-03-22 11:48:47.681,100.000,3244.000,241,56.000,71.000,1216.000,1145.000,8637.000,2505.000,76.000,51.93,4.307,1.106,68.444,41.210,54.250,37.331,14.03
2026-03-22 11:48:48.698,96.000,3226.000,252,56.000,73.000,1441.000,1138.000,8641.000,2505.000,76.000,53.38,4.305,1.108,68.449,41.137,53.250,37.252,14.02
2026-03-22 11:48:49.706,98.000,3219.000,271,57.000,75.000,1381.000,1136.000,8647.000,2505.000,77.000,51.07,4.307,1.109,69.211,41.125,53.250,37.246,13.99
2026-03-22 11:48:50.714,98.000,3219.000,271,57.000,75.000,1381.000,1136.000,8647.000,2505.000,77.000,51.07,4.307,1.109,69.211,41.125,53.250,37.246,13.99
2026-03-22 11:48:51.714,96.000,3224.000,251,57.000,73.000,1322.000,1139.000,8647.000,2505.000,77.000,53.16,4.279,1.106,67.549,39.289,51.750,35.670,14.00
2026-03-22 11:48:52.710,99.000,3221.000,261,57.000,74.000,1321.000,1137.000,8654.000,2505.000,76.000,51.77,4.307,1.104,68.596,40.008,52.250,36.416,14.00
2026-03-22 11:48:53.727,98.000,3225.000,263,57.000,75.000,1261.000,1138.000,8664.000,2505.000,76.000,52.25,4.290,1.105,68.017,40.293,55.500,36.666,14.03
2026-03-22 11:48:54.714,98.000,3134.000,221,57.000,70.000,1261.000,1084.000,8675.000,2505.000,76.000,51.08,4.381,1.105,68.325,40.239,55.000,36.604,14.04
2026-03-22 11:48:55.709,98.000,3177.000,248,57.000,72.000,1261.000,1122.000,8675.000,2505.000,76.000,50.37,4.307,1.105,68.034,39.294,54.750,35.712,14.04
2026-03-22 11:48:56.727,98.000,3152.000,233,57.000,71.000,1261.000,1107.000,8675.000,2505.000,76.000,51.39,4.323,1.108,67.899,40.066,55.000,36.311,14.05
2026-03-22 11:48:57.744,98.000,3155.000,233,57.000,71.000,1200.000,1106.000,8675.000,2505.000,76.000,51.25,4.352,1.105,68.198,40.232,54.250,36.570,14.07
2026-03-22 11:48:58.748,98.000,3141.000,231,57.000,71.000,1138.000,1092.000,8678.000,2505.000,77.000,53.51,4.262,1.105,67.551,39.303,55.000,35.749,14.07
2026-03-22 11:48:59.777,99.000,3203.000,253,57.000,73.000,1115.000,1134.000,8678.000,2505.000,76.000,54.81,4.338,1.102,68.579,40.358,56.500,36.821,14.09
2026-03-22 11:49:00.775,99.000,3231.000,255,57.000,74.000,1081.000,1142.000,8678.000,2505.000,76.000,55.16,4.372,1.102,69.425,40.947,56.250,37.373,14.09
2026-03-22 11:49:01.773,98.000,3226.000,261,57.000,74.000,1021.000,1140.000,8737.000,2505.000,77.000,52.30,4.385,1.101,69.357,40.997,54.750,37.471,14.04
2026-03-22 11:49:02.779,99.000,3216.000,273,58.000,76.000,964.000,1136.000,8748.000,2505.000,78.000,48.30,4.325,1.114,68.256,41.906,52.500,37.270,14.07
2026-03-22 11:49:03.773,100.000,3225.000,234,58.000,73.000,961.000,1143.000,8745.000,2505.000,76.000,45.47,4.242,1.100,66.562,40.368,51.250,36.823,14.09
2026-03-22 11:49:04.790,96.000,3150.000,187,58.000,68.000,961.000,1091.000,8748.000,2505.000,76.000,51.13,4.250,1.114,66.086,39.281,50.000,35.544,14.09
2026-03-22 11:49:05.806,96.000,3193.000,212,57.000,69.000,961.000,1128.000,8758.000,2505.000,76.000,54.37,4.370,1.101,69.495,40.844,54.000,37.292,14.10
2026-03-22 11:49:06.819,85.000,3173.000,230,58.000,71.000,900.000,1116.000,8763.000,2505.000,76.000,55.46,4.327,1.099,68.344,40.870,53.500,37.455,14.10
2026-03-22 11:49:07.845,100.000,3243.000,234,58.000,72.000,900.000,1148.000,8772.000,2505.000,76.000,54.23,4.324,1.102,68.954,41.578,55.750,37.954,14.07
2026-03-22 11:49:08.822,100.000,3243.000,234,58.000,72.000,900.000,1148.000,8772.000,2505.000,76.000,54.23,4.324,1.102,68.954,41.578,55.750,37.954,14.07
2026-03-22 11:49:09.823,98.000,3246.000,231,58.000,72.000,840.000,1149.000,8780.000,2505.000,76.000,54.60,4.305,1.096,68.257,40.353,56.250,37.048,14.08
2026-03-22 11:49:10.835,99.000,3229.000,250,58.000,74.000,840.000,1142.000,8788.000,2505.000,76.000,52.77,4.298,1.101,68.700,41.126,55.000,37.498,14.09
2026-03-22 11:49:11.839,96.000,3209.000,251,58.000,74.000,880.000,1133.000,8788.000,2505.000,76.000,50.89,4.321,1.106,68.608,40.092,55.500,36.400,14.07
2026-03-22 11:49:12.868,97.000,3239.000,232,59.000,73.000,780.000,1147.000,8788.000,2505.000,76.000,52.58,4.294,1.106,67.210,39.687,55.000,36.021,14.05
2026-03-22 11:49:13.881,97.000,3239.000,230,58.000,72.000,780.000,1146.000,8789.000,2505.000,76.000,54.20,4.363,1.102,68.406,39.918,55.500,36.491,14.02
2026-03-22 11:49:14.898,98.000,3239.000,231,59.000,73.000,780.000,1146.000,8821.000,2505.000,76.000,55.50,4.318,1.100,68.766,40.693,56.250,37.177,14.02
2026-03-22 11:49:15.909,98.000,3183.000,246,59.000,75.000,780.000,1127.000,8822.000,2505.000,76.000,55.44,4.313,1.101,69.234,41.215,55.000,37.640,14.01
2026-03-22 11:49:16.902,98.000,3198.000,246,59.000,74.000,780.000,1132.000,8822.000,2505.000,77.000,54.36,4.314,1.102,69.148,41.058,55.750,37.473,14.02
2026-03-22 11:49:17.898,99.000,3202.000,241,59.000,74.000,780.000,1131.000,8825.000,2505.000,78.000,53.97,4.331,1.106,69.464,41.168,55.500,37.454,14.05
2026-03-22 11:49:18.902,98.000,3224.000,239,59.000,74.000,780.000,1141.000,8825.000,2505.000,77.000,54.38,4.316,1.104,68.819,40.551,56.250,36.885,14.06
2026-03-22 11:49:19.903,97.000,3218.000,253,60.000,76.000,780.000,1137.000,8825.000,2505.000,77.000,53.38,4.311,1.103,69.415,41.111,57.250,37.483,14.05
2026-03-22 11:49:20.906,98.000,3214.000,263,60.000,77.000,780.000,1135.000,8825.000,2505.000,78.000,50.83,4.311,1.103,69.415,41.111,57.250,37.483,14.02
2026-03-22 11:49:21.898,99.000,3217.000,291,60.000,77.000,780.000,1136.000,8825.000,2505.000,78.000,48.82,4.302,1.110,66.746,42.407,54.000,38.080,14.02
2026-03-22 11:49:22.915,100.000,3195.000,251,60.000,76.000,840.000,1129.000,8827.000,2505.000,78.000,48.09,4.333,1.114,67.093,40.124,54.000,35.820,14.02
2026-03-22 11:49:23.914,99.000,3193.000,246,60.000,76.000,840.000,1131.000,8829.000,2505.000,78.000,47.96,4.236,1.108,66.342,39.397,54.000,35.802,14.05
2026-03-22 11:49:24.914,99.000,3193.000,246,60.000,76.000,840.000,1131.000,8829.000,2505.000,78.000,47.96,4.236,1.108,66.342,39.397,54.000,35.802,14.05
2026-03-22 11:49:25.932,98.000,3179.000,268,60.000,78.000,840.000,1127.000,8830.000,2505.000,78.000,49.36,4.210,1.106,66.184,39.032,53.500,35.447,14.05
2026-03-22 11:49:26.977,94.000,3153.000,231,60.000,75.000,900.000,1109.000,8830.000,2505.000,78.000,53.40,4.270,1.108,66.911,40.738,52.250,36.925,14.06
2026-03-22 11:49:27.977,98.000,3227.000,236,61.000,75.000,900.000,1142.000,8830.000,2505.000,78.000,53.71,4.332,1.095,68.479,41.087,54.000,37.608,14.06
2026-03-22 11:49:28.981,98.000,3233.000,238,61.000,75.000,960.000,1144.000,8838.000,2505.000,78.000,52.37,4.336,1.104,69.001,41.653,54.750,37.843,14.01
2026-03-22 11:49:30.002,98.000,3226.000,255,61.000,77.000,960.000,1141.000,8841.000,2505.000,78.000,52.37,4.289,1.108,68.356,40.816,54.250,37.066,14.01
2026-03-22 11:49:30.977,97.000,3230.000,244,61.000,76.000,960.000,1142.000,8842.000,2505.000,78.000,53.35,4.318,1.107,68.602,40.701,56.000,37.048,14.01
2026-03-22 11:49:32.023,96.000,3220.000,257,61.000,77.000,960.000,1137.000,8848.000,2505.000,78.000,53.16,4.318,1.109,68.788,40.936,54.750,37.151,13.98
2026-03-22 11:49:33.023,97.000,3189.000,249,61.000,77.000,954.000,1127.000,8850.000,2505.000,78.000,52.92,4.314,1.107,68.628,41.139,55.000,37.356,14.00
2026-03-22 11:49:34.031,98.000,3201.000,260,61.000,78.000,1020.000,1132.000,8851.000,2505.000,79.000,51.91,4.297,1.110,68.371,40.998,54.000,37.150,14.02
2026-03-22 11:49:35.027,96.000,3226.000,246,61.000,77.000,1020.000,1140.000,8851.000,2505.000,78.000,52.95,4.299,1.107,68.013,40.277,55.500,36.566,14.03
2026-03-22 11:49:36.031,98.000,3228.000,251,61.000,77.000,1020.000,1141.000,8853.000,2505.000,78.000,51.17,4.281,1.105,68.021,40.095,55.500,36.473,14.02
2026-03-22 11:49:37.023,97.000,3233.000,243,61.000,77.000,1027.000,1143.000,8853.000,2505.000,78.000,50.66,4.264,1.105,67.517,39.817,55.500,36.214,14.00
2026-03-22 11:49:38.056,98.000,3232.000,245,61.000,76.000,1080.000,1142.000,8854.000,2505.000,78.000,51.56,4.283,1.107,67.332,38.393,56.250,34.826,13.99
2026-03-22 11:49:39.073,97.000,3220.000,248,61.000,77.000,1080.000,1137.000,8854.000,2505.000,79.000,50.82,4.311,1.109,68.278,39.855,54.000,36.125,13.99
2026-03-22 11:49:40.073,97.000,3228.000,244,61.000,76.000,1080.000,1141.000,8854.000,2505.000,78.000,51.06,4.446,1.110,69.946,41.554,49.000,37.943,13.99
2026-03-22 11:49:41.081,98.000,3231.000,244,61.000,77.000,1081.000,1144.000,8854.000,2505.000,78.000,52.75,4.338,1.107,67.893,43.004,50.000,38.725,13.98
2026-03-22 11:49:42.084,97.000,3228.000,243,61.000,76.000,1080.000,1141.000,8856.000,2505.000,79.000,51.10,4.386,1.100,68.713,40.301,51.500,36.677,13.99
2026-03-22 11:49:43.073,97.000,3228.000,243,61.000,76.000,1080.000,1141.000,8856.000,2505.000,79.000,51.10,4.386,1.100,68.713,40.301,51.500,36.677,13.99
2026-03-22 11:49:44.086,100.000,3220.000,259,61.000,77.000,1080.000,1137.000,8872.000,2505.000,80.000,52.21,4.314,1.104,67.955,38.464,53.250,35.013,13.99
2026-03-22 11:49:45.094,93.000,3211.000,228,61.000,76.000,1080.000,1134.000,8872.000,2505.000,80.000,52.60,4.362,1.103,68.802,41.036,54.250,37.330,13.98
2026-03-22 11:49:46.095,97.000,3227.000,245,61.000,76.000,1080.000,1140.000,8874.000,2505.000,79.000,51.40,4.289,1.102,68.071,39.787,54.250,36.340,13.99
2026-03-22 11:49:47.102,98.000,3232.000,243,61.000,77.000,1080.000,1142.000,8874.000,2505.000,80.000,52.54,4.309,1.103,68.023,39.285,56.000,35.800,13.99
2026-03-22 11:49:48.119,98.000,3225.000,258,61.000,78.000,1080.000,1139.000,8879.000,2505.000,80.000,53.38,4.333,1.105,68.450,40.584,54.250,36.796,14.00
2026-03-22 11:49:49.152,100.000,3233.000,248,61.000,77.000,1080.000,1142.000,8891.000,2505.000,80.000,52.62,4.308,1.106,68.738,40.313,56.000,36.713,14.04
2026-03-22 11:49:50.160,95.000,3196.000,222,61.000,75.000,1080.000,1129.000,8891.000,2505.000,79.000,54.50,4.304,1.102,67.947,40.548,53.500,36.951,14.05
2026-03-22 11:49:51.153,97.000,3185.000,214,61.000,74.000,1080.000,1125.000,8891.000,2505.000,78.000,52.93,4.327,1.104,68.496,41.195,56.000,37.521,14.04
2026-03-22 11:49:52.148,96.000,3132.000,204,61.000,72.000,1080.000,1085.000,8891.000,2505.000,78.000,53.02,4.271,1.103,67.716,40.137,55.000,36.569,14.04
2026-03-22 11:49:53.148,96.000,3138.000,225,61.000,74.000,1080.000,1098.000,8899.000,2505.000,78.000,52.81,4.326,1.105,68.264,40.682,56.500,37.022,14.02
2026-03-22 11:49:54.148,97.000,3192.000,237,61.000,75.000,1080.000,1129.000,8899.000,2505.000,78.000,51.89,4.330,1.109,68.121,40.474,54.500,36.702,14.01
2026-03-22 11:49:55.162,97.000,3203.000,244,61.000,76.000,1077.000,1133.000,8901.000,2505.000,80.000,52.49,4.324,1.109,68.131,39.960,59.250,36.211,14.02
2026-03-22 11:49:56.149,98.000,3227.000,253,61.000,77.000,1020.000,1140.000,8901.000,2505.000,80.000,52.33,4.307,1.104,67.968,40.016,54.500,36.453,14.00
2026-03-22 11:49:57.181,97.000,3225.000,251,61.000,77.000,1020.000,1140.000,8901.000,2505.000,80.000,52.04,4.307,1.104,67.968,40.016,54.500,36.453,14.01
2026-03-22 11:49:58.182,98.000,3218.000,218,61.000,74.000,1026.000,1138.000,8917.000,2505.000,78.000,50.05,4.307,1.104,67.968,40.016,54.500,36.453,14.04
2026-03-22 11:49:59.194,96.000,3155.000,211,61.000,73.000,960.000,1109.000,8918.000,2505.000,78.000,49.71,4.329,1.099,68.149,37.905,53.000,35.260,14.06
2026-03-22 11:50:00.198,96.000,3155.000,211,61.000,73.000,960.000,1109.000,8918.000,2505.000,78.000,49.71,4.329,1.099,68.149,37.905,53.000,35.260,14.06
2026-03-22 11:50:01.198,97.000,3219.000,220,61.000,73.000,960.000,1139.000,8920.000,2505.000,78.000,50.30,4.318,1.101,67.015,37.144,53.250,33.619,14.03
2026-03-22 11:50:02.215,98.000,3195.000,239,61.000,76.000,900.000,1127.000,8920.000,2505.000,80.000,53.29,4.313,1.104,67.755,39.732,54.250,36.181,14.05
2026-03-22 11:50:03.213,99.000,3225.000,250,61.000,77.000,900.000,1142.000,8924.000,2505.000,80.000,52.76,4.305,1.105,68.409,41.477,55.000,37.835,14.05
2026-03-22 11:50:04.252,98.000,3239.000,223,61.000,74.000,840.000,1149.000,8928.000,2505.000,78.000,53.94,4.332,1.102,68.897,39.241,54.750,35.814,14.06
2026-03-22 11:50:05.244,99.000,3237.000,230,61.000,75.000,840.000,1148.000,8928.000,2505.000,78.000,50.74,4.283,1.104,68.013,39.052,53.500,35.627,14.04
2026-03-22 11:50:06.257,99.000,3225.000,249,61.000,78.000,830.000,1142.000,8931.000,2505.000,80.000,52.82,4.255,1.107,67.273,39.018,53.000,35.420,14.05
2026-03-22 11:50:07.257,96.000,3227.000,234,61.000,76.000,780.000,1143.000,8931.000,2505.000,78.000,50.24,4.312,1.104,67.872,39.677,53.000,36.107,14.06
2026-03-22 11:50:08.256,97.000,3228.000,237,61.000,76.000,780.000,1143.000,8931.000,2505.000,78.000,51.71,4.274,1.109,67.783,39.754,53.000,36.039,14.06
2026-03-22 11:50:09.273,97.000,3206.000,268,62.000,79.000,780.000,1131.000,8933.000,2505.000,80.000,49.50,4.283,1.100,67.212,39.093,56.250,35.730,14.05
2026-03-22 11:50:10.290,97.000,3216.000,236,62.000,76.000,852.000,1138.000,8942.000,2505.000,79.000,49.18,4.148,1.102,65.977,37.128,55.000,33.835,14.04
2026-03-22 11:50:11.306,97.000,3175.000,228,61.000,75.000,840.000,1118.000,8942.000,2505.000,79.000,51.72,4.175,1.104,66.492,38.083,53.500,34.619,14.05
2026-03-22 11:50:12.316,96.000,3201.000,238,62.000,76.000,840.000,1129.000,8942.000,2505.000,79.000,51.14,4.238,1.104,67.275,38.098,53.750,34.675,14.08
2026-03-22 11:50:13.336,98.000,3217.000,257,62.000,78.000,840.000,1139.000,8945.000,2505.000,80.000,50.41,4.241,1.105,66.936,39.038,55.750,35.503,14.08
2026-03-22 11:50:14.319,97.000,3203.000,267,62.000,80.000,840.000,1132.000,8947.000,2505.000,80.000,50.70,4.241,1.105,66.936,39.038,55.750,35.503,14.09
2026-03-22 11:50:15.323,98.000,3215.000,268,62.000,80.000,877.000,1138.000,8947.000,2505.000,80.000,51.74,4.472,1.101,69.425,39.872,54.000,35.903,14.09
2026-03-22 11:50:16.327,98.000,3215.000,269,62.000,80.000,900.000,1137.000,8947.000,2505.000,80.000,51.96,4.500,1.103,67.786,39.506,46.000,35.417,14.07
2026-03-22 11:50:17.364,100.000,3096.000,290,62.000,81.000,900.000,1081.000,8948.000,2505.000,82.000,48.07,4.344,1.105,68.866,40.486,53.500,37.057,14.08
2026-03-22 11:50:18.390,100.000,3096.000,290,62.000,81.000,900.000,1081.000,8948.000,2505.000,82.000,48.07,4.344,1.105,68.866,40.486,53.500,37.057,14.08
2026-03-22 11:50:19.403,93.000,3104.000,199,62.000,73.000,960.000,1074.000,8955.000,2505.000,80.000,49.62,4.164,1.101,64.881,37.791,51.500,34.412,14.08
2026-03-22 11:50:20.399,97.000,3141.000,213,62.000,74.000,979.000,1102.000,8957.000,2505.000,80.000,54.30,4.267,1.104,66.751,40.003,53.500,36.317,14.07
2026-03-22 11:50:21.402,98.000,3198.000,224,62.000,75.000,1020.000,1131.000,8957.000,2505.000,80.000,54.07,4.320,1.106,68.651,40.974,53.500,37.340,14.08
2026-03-22 11:50:22.402,98.000,3224.000,231,62.000,76.000,1020.000,1141.000,8957.000,2505.000,80.000,55.21,4.355,1.103,68.883,41.566,54.250,37.840,14.07
2026-03-22 11:50:23.399,98.000,3235.000,240,62.000,77.000,1020.000,1146.000,8957.000,2505.000,80.000,54.67,4.360,1.101,69.194,40.852,55.750,37.337,14.07
2026-03-22 11:50:24.416,96.000,3221.000,254,62.000,77.000,1020.000,1139.000,8957.000,2505.000,80.000,53.67,4.330,1.099,68.616,40.718,57.250,37.279,14.07
2026-03-22 11:50:25.449,98.000,3210.000,279,63.000,80.000,1020.000,1134.000,8957.000,2505.000,81.000,51.32,4.255,1.110,67.320,40.134,55.750,36.308,14.07
2026-03-22 11:50:26.444,98.000,3230.000,243,62.000,77.000,1020.000,1144.000,8961.000,2505.000,80.000,54.36,4.298,1.107,67.821,40.636,54.000,36.825,14.07
2026-03-22 11:50:27.444,97.000,3228.000,238,62.000,77.000,1080.000,1141.000,8961.000,2505.000,80.000,53.12,4.295,1.101,68.457,40.379,54.000,36.930,14.07
2026-03-22 11:50:28.449,97.000,3229.000,235,62.000,77.000,1080.000,1143.000,8961.000,2505.000,80.000,52.57,4.308,1.104,68.202,40.311,56.250,36.712,14.10
2026-03-22 11:50:29.449,97.000,3227.000,247,62.000,77.000,1080.000,1143.000,8961.000,2505.000,80.000,53.39,4.278,1.102,67.327,39.192,57.000,35.744,14.09
2026-03-22 11:50:30.445,97.000,3225.000,247,62.000,78.000,1080.000,1142.000,8963.000,2505.000,80.000,53.39,4.312,1.102,67.821,39.735,54.500,36.217,14.07
2026-03-22 11:50:31.462,95.000,3137.000,197,62.000,72.000,1080.000,1090.000,8967.000,2505.000,80.000,54.19,4.330,1.108,68.704,40.645,56.250,36.894,14.08
2026-03-22 11:50:32.462,96.000,3149.000,220,62.000,74.000,1080.000,1107.000,8969.000,2505.000,80.000,52.85,4.301,1.103,68.184,40.024,54.000,36.482,14.00
2026-03-22 11:50:33.495,97.000,3212.000,242,62.000,76.000,1080.000,1135.000,8969.000,2505.000,80.000,51.42,4.282,1.102,67.930,39.803,56.000,36.286,14.00
2026-03-22 11:50:34.507,98.000,3223.000,250,62.000,78.000,1080.000,1141.000,8971.000,2505.000,80.000,54.11,4.415,1.109,69.294,44.803,53.250,39.653,14.04
